session	uniqueCommNum	eastGezira	female	position	check	public	publicFirst	cumNumChecks	cumPropChecks	cumVarChecks	numObsSession	numFemInSession	femaleGroup	maleGroup	mixedGenderGroup	mainIncome	population	checkFirstPosition
461	51	1	0	10	0	0	1	2	0.2	0.16	10	0	0	1	0	agriculture	6802	0
462	51	1	0	10	0	1	0	1	0.1	0.09	10	0	0	1	0	agriculture	6802	0
462	51	1	0	10	1	0	0	6	0.6	0.24	10	0	0	1	0	agriculture	6802	0
463	51	1	0	4	0	1	0	1	0.25	0.1875	4	0	0	1	0	agriculture	6802	0
463	51	1	0	4	0	0	0	1	0.25	0.1875	4	0	0	1	0	agriculture	6802	0
464	51	1	1	10	0	1	1	2	0.2	0.16	10	10	1	0	0	agriculture	6802	0
464	51	1	1	10	0	0	1	1	0.1	0.09	10	10	1	0	0	agriculture	6802	0
465	82	1	1	7	0	1	0	0	0	0	7	7	1	0	0	agriculture	2870	0
465	82	1	1	7	0	0	0	2	0.285714285714286	0.204081632653061	7	7	1	0	0	agriculture	2870	0
466	82	1	1	4	0	1	0	0	0	0	4	4	1	0	0	agriculture	2870	0
466	82	1	1	4	0	0	0	0	0	0	4	4	1	0	0	agriculture	2870	0
467	82	1	1	9	0	1	1	0	0	0	9	9	1	0	0	agriculture	2870	0
467	82	1	1	9	0	0	1	0	0	0	9	9	1	0	0	agriculture	2870	0
468	82	1	1	10	0	1	0	0	0	0	10	10	1	0	0	agriculture	2870	0
468	82	1	1	10	0	0	0	0	0	0	10	10	1	0	0	agriculture	2870	0
469	82	1	0	10	0	1	0	3	0.3	0.21	10	0	0	1	0	agriculture	2870	1
469	82	1	0	10	0	0	0	3	0.3	0.21	10	0	0	1	0	agriculture	2870	1
470	82	1	0	8	0	1	1	2	0.25	0.1875	8	0	0	1	0	agriculture	2870	0
470	82	1	0	8	0	0	1	2	0.25	0.1875	8	0	0	1	0	agriculture	2870	0
471	82	1	0	10	0	1	0	1	0.1	0.09	10	0	0	1	0	agriculture	2870	0
471	82	1	0	10	0	0	0	2	0.2	0.16	10	0	0	1	0	agriculture	2870	0
472	62	1	0	7	0	1	0	1	0.142857142857143	0.122448979591837	7	0	0	1	0	agriculture	7116	0
472	62	1	0	7	0	0	0	1	0.142857142857143	0.122448979591837	7	0	0	1	0	agriculture	7116	0
473	62	1	NA	3	0	1	1	0	0	0	3	NA	NA	NA	NA	agriculture	7116	0
473	62	1	NA	3	1	0	1	1	0.333333333333333	0.222222222222222	3	NA	NA	NA	NA	agriculture	7116	0
474	62	1	NA	9	0	1	0	0	0	0	9	NA	NA	NA	NA	agriculture	7116	0
474	62	1	NA	9	0	0	0	0	0	0	9	NA	NA	NA	NA	agriculture	7116	0
475	62	1	0	9	0	1	0	0	0	0	9	0	0	1	0	agriculture	7116	0
475	62	1	0	9	0	0	0	0	0	0	9	0	0	1	0	agriculture	7116	0
476	62	1	1	8	0	1	1	4	0.5	0.25	8	8	1	0	0	agriculture	7116	1
476	62	1	1	8	0	0	1	2	0.25	0.1875	8	8	1	0	0	agriculture	7116	0
477	62	1	1	10	0	1	0	1	0.1	0.09	10	10	1	0	0	agriculture	7116	1
477	62	1	1	10	0	0	0	3	0.3	0.21	10	10	1	0	0	agriculture	7116	1
478	62	1	1	10	0	1	1	2	0.2	0.16	10	10	1	0	0	agriculture	7116	1
478	62	1	1	10	0	0	1	0	0	0	10	10	1	0	0	agriculture	7116	0
479	74	1	1	10	1	1	0	3	0.3	0.21	10	10	1	0	0	agriculture	989	0
479	74	1	1	10	0	0	0	0	0	0	10	10	1	0	0	agriculture	989	0
480	74	1	1	10	0	1	1	6	0.6	0.24	10	10	1	0	0	agriculture	989	1
480	74	1	1	10	0	0	1	4	0.4	0.24	10	10	1	0	0	agriculture	989	0
481	74	1	1	7	1	1	1	7	1	0	7	7	1	0	0	agriculture	989	1
481	74	1	1	7	0	0	1	5	0.714285714285714	0.204081632653061	7	7	1	0	0	agriculture	989	0
482	74	1	0	10	0	1	0	3	0.3	0.21	10	0	0	1	0	agriculture	989	0
482	74	1	0	10	0	0	0	5	0.5	0.25	10	0	0	1	0	agriculture	989	0
483	74	1	0	10	0	1	0	2	0.2	0.16	10	0	0	1	0	agriculture	989	1
483	74	1	0	10	0	0	0	2	0.2	0.16	10	0	0	1	0	agriculture	989	1
484	74	1	0	5	1	1	1	2	0.4	0.24	5	0	0	1	0	agriculture	989	0
484	74	1	0	5	0	0	1	0	0	0	5	0	0	1	0	agriculture	989	0
485	74	1	0	3	0	1	0	0	0	0	3	0	0	1	0	agriculture	989	0
485	74	1	0	3	0	0	0	0	0	0	3	0	0	1	0	agriculture	989	0
486	76	1	1	10	0	1	0	0	0	0	10	10	1	0	0	agriculture	5098	0
486	76	1	1	10	0	0	0	1	0.1	0.09	10	10	1	0	0	agriculture	5098	0
487	76	1	1	10	0	1	0	3	0.3	0.21	10	10	1	0	0	agriculture	5098	1
487	76	1	1	10	1	0	0	5	0.5	0.25	10	10	1	0	0	agriculture	5098	1
488	76	1	1	4	0	1	1	0	0	0	4	4	1	0	0	agriculture	5098	0
488	76	1	1	4	0	0	1	0	0	0	4	4	1	0	0	agriculture	5098	0
489	76	1	1	5	0	1	1	1	0.2	0.16	5	5	1	0	0	agriculture	5098	1
489	76	1	1	5	0	0	1	0	0	0	5	5	1	0	0	agriculture	5098	0
490	76	1	0	10	0	1	1	0	0	0	10	0	0	1	0	agriculture	5098	0
490	76	1	0	10	0	0	1	0	0	0	10	0	0	1	0	agriculture	5098	0
491	76	1	0	10	0	1	1	1	0.1	0.09	10	0	0	1	0	agriculture	5098	0
491	76	1	0	10	0	0	1	0	0	0	10	0	0	1	0	agriculture	5098	0
492	76	1	0	3	0	1	0	0	0	0	3	0	0	1	0	agriculture	5098	0
492	76	1	0	3	0	0	0	0	0	0	3	0	0	1	0	agriculture	5098	0
493	76	1	0	3	0	1	1	1	0.333333333333333	0.222222222222222	3	0	0	1	0	agriculture	5098	1
493	76	1	0	3	0	0	1	1	0.333333333333333	0.222222222222222	3	0	0	1	0	agriculture	5098	1
494	137	1	1	10	0	1	0	0	0	0	10	10	1	0	0	livestockTrade	635	0
494	137	1	1	10	1	0	0	5	0.5	0.25	10	10	1	0	0	livestockTrade	635	0
495	137	1	1	10	0	1	1	1	0.1	0.09	10	10	1	0	0	livestockTrade	635	1
495	137	1	1	10	0	0	1	2	0.2	0.16	10	10	1	0	0	livestockTrade	635	1
496	137	1	1	7	1	1	1	2	0.285714285714286	0.204081632653061	7	7	1	0	0	livestockTrade	635	1
496	137	1	1	7	0	0	1	2	0.285714285714286	0.204081632653061	7	7	1	0	0	livestockTrade	635	1
497	137	1	0	10	0	1	1	1	0.1	0.09	10	0	0	1	0	livestockTrade	635	1
497	137	1	0	10	0	0	1	2	0.2	0.16	10	0	0	1	0	livestockTrade	635	1
498	137	1	0	10	1	1	1	2	0.2	0.16	10	0	0	1	0	livestockTrade	635	0
498	137	1	0	10	1	0	1	2	0.2	0.16	10	0	0	1	0	livestockTrade	635	0
499	137	1	0	5	0	1	0	2	0.4	0.24	5	0	0	1	0	livestockTrade	635	1
499	137	1	0	5	0	0	0	2	0.4	0.24	5	0	0	1	0	livestockTrade	635	1
500	104	1	0	5	1	1	0	2	0.4	0.24	5	0	0	1	0	agriculture	5817	0
500	104	1	0	5	1	0	0	2	0.4	0.24	5	0	0	1	0	agriculture	5817	0
501	104	1	0	4	0	1	0	1	0.25	0.1875	4	0	0	1	0	agriculture	5817	1
501	104	1	0	4	0	0	0	0	0	0	4	0	0	1	0	agriculture	5817	0
502	104	1	0	5	0	1	0	0	0	0	5	0	0	1	0	agriculture	5817	0
502	104	1	0	5	0	0	0	1	0.2	0.16	5	0	0	1	0	agriculture	5817	0
503	104	1	1	10	0	1	0	0	0	0	10	10	1	0	0	agriculture	5817	0
503	104	1	1	10	0	0	0	0	0	0	10	10	1	0	0	agriculture	5817	0
504	104	1	1	10	1	1	1	1	0.1	0.09	10	10	1	0	0	agriculture	5817	0
504	104	1	1	10	1	0	1	1	0.1	0.09	10	10	1	0	0	agriculture	5817	0
505	104	1	1	3	0	1	0	0	0	0	3	3	1	0	0	agriculture	5817	0
505	104	1	1	3	0	0	0	0	0	0	3	3	1	0	0	agriculture	5817	0
506	104	1	1	3	0	1	0	0	0	0	3	3	1	0	0	agriculture	5817	0
506	104	1	1	3	0	0	0	0	0	0	3	3	1	0	0	agriculture	5817	0
507	104	1	1	2	0	1	1	0	0	0	2	2	1	0	0	agriculture	5817	0
507	104	1	1	2	0	0	1	0	0	0	2	2	1	0	0	agriculture	5817	0
508	104	1	0	6	0	1	1	2	0.333333333333333	0.222222222222222	6	0	0	1	0	agriculture	5817	0
508	104	1	0	6	0	0	1	2	0.333333333333333	0.222222222222222	6	0	0	1	0	agriculture	5817	0
509	103	1	0	10	0	1	1	2	0.2	0.16	10	0	0	1	0	agriculture	2143	0
509	103	1	0	10	0	0	1	2	0.2	0.16	10	0	0	1	0	agriculture	2143	0
510	103	1	0	10	0	1	1	2	0.2	0.16	10	0	0	1	0	agriculture	2143	0
510	103	1	0	10	0	0	1	1	0.1	0.09	10	0	0	1	0	agriculture	2143	0
511	103	1	0	5	1	1	1	5	1	0	5	0	0	1	0	agriculture	2143	1
511	103	1	0	5	1	0	1	5	1	0	5	0	0	1	0	agriculture	2143	1
512	103	1	0	2	0	1	1	0	0	0	2	0	0	1	0	agriculture	2143	0
512	103	1	0	2	1	0	1	1	0.5	0.25	2	0	0	1	0	agriculture	2143	0
513	103	1	0	2	0	1	0	0	0	0	2	0	0	1	0	agriculture	2143	0
513	103	1	0	2	0	0	0	0	0	0	2	0	0	1	0	agriculture	2143	0
514	103	1	1	10	0	1	0	4	0.4	0.24	10	10	1	0	0	agriculture	2143	1
514	103	1	1	10	0	0	0	7	0.7	0.21	10	10	1	0	0	agriculture	2143	1
515	103	1	1	10	0	1	1	0	0	0	10	10	1	0	0	agriculture	2143	0
515	103	1	1	10	0	0	1	0	0	0	10	10	1	0	0	agriculture	2143	0
516	103	1	1	5	0	1	0	1	0.2	0.16	5	5	1	0	0	agriculture	2143	0
516	103	1	1	5	1	0	0	2	0.4	0.24	5	5	1	0	0	agriculture	2143	1
517	61	1	1	10	0	1	1	1	0.1	0.09	10	10	1	0	0	agriculture	6646	1
517	61	1	1	10	0	0	1	1	0.1	0.09	10	10	1	0	0	agriculture	6646	1
518	61	1	1	10	0	1	0	0	0	0	10	10	1	0	0	agriculture	6646	0
518	61	1	1	10	0	0	0	0	0	0	10	10	1	0	0	agriculture	6646	0
519	61	1	0	10	0	1	0	0	0	0	10	0	0	1	0	agriculture	6646	0
519	61	1	0	10	0	0	0	0	0	0	10	0	0	1	0	agriculture	6646	0
520	61	1	0	10	0	1	0	0	0	0	10	0	0	1	0	agriculture	6646	0
520	61	1	0	10	0	0	0	0	0	0	10	0	0	1	0	agriculture	6646	0
521	61	1	0	4	0	1	1	0	0	0	4	0	0	1	0	agriculture	6646	0
521	61	1	0	4	0	0	1	0	0	0	4	0	0	1	0	agriculture	6646	0
522	61	1	1	10	0	1	0	0	0	0	10	10	1	0	0	agriculture	6646	0
522	61	1	1	10	0	0	0	1	0.1	0.09	10	10	1	0	0	agriculture	6646	0
523	94	1	1	10	0	1	1	0	0	0	10	10	1	0	0	agriculture	4090	0
523	94	1	1	10	0	0	1	3	0.3	0.21	10	10	1	0	0	agriculture	4090	0
524	94	1	1	7	0	1	0	0	0	0	7	7	1	0	0	agriculture	4090	0
524	94	1	1	7	0	0	0	0	0	0	7	7	1	0	0	agriculture	4090	0
525	94	1	1	2	0	1	1	0	0	0	2	2	1	0	0	agriculture	4090	0
525	94	1	1	2	0	0	1	0	0	0	2	2	1	0	0	agriculture	4090	0
526	94	1	1	10	0	1	0	0	0	0	10	10	1	0	0	agriculture	4090	0
526	94	1	1	10	0	0	0	0	0	0	10	10	1	0	0	agriculture	4090	0
527	94	1	0	10	0	1	0	0	0	0	10	0	0	1	0	agriculture	4090	0
527	94	1	0	10	0	0	0	0	0	0	10	0	0	1	0	agriculture	4090	0
528	94	1	0	6	0	1	1	0	0	0	6	0	0	1	0	agriculture	4090	0
528	94	1	0	6	0	0	1	0	0	0	6	0	0	1	0	agriculture	4090	0
529	94	1	0	10	0	1	0	1	0.1	0.09	10	0	0	1	0	agriculture	4090	0
529	94	1	0	10	0	0	0	0	0	0	10	0	0	1	0	agriculture	4090	0
530	48	1	0	2	0	1	1	0	0	0	2	0	0	1	0	tradeGovernment	12294	0
530	48	1	0	2	0	0	1	0	0	0	2	0	0	1	0	tradeGovernment	12294	0
531	48	1	0	6	0	1	1	0	0	0	6	0	0	1	0	tradeGovernment	12294	0
531	48	1	0	6	0	0	1	0	0	0	6	0	0	1	0	tradeGovernment	12294	0
532	48	1	0	10	1	1	0	2	0.2	0.16	10	0	0	1	0	tradeGovernment	12294	0
532	48	1	0	10	1	0	0	2	0.2	0.16	10	0	0	1	0	tradeGovernment	12294	0
533	48	1	0	10	0	1	0	3	0.3	0.21	10	0	0	1	0	tradeGovernment	12294	0
533	48	1	0	10	0	0	0	3	0.3	0.21	10	0	0	1	0	tradeGovernment	12294	0
534	48	1	1	10	0	1	1	0	0	0	10	10	1	0	0	tradeGovernment	12294	0
534	48	1	1	10	0	0	1	0	0	0	10	10	1	0	0	tradeGovernment	12294	0
535	48	1	1	10	0	1	0	0	0	0	10	10	1	0	0	tradeGovernment	12294	0
535	48	1	1	10	0	0	0	0	0	0	10	10	1	0	0	tradeGovernment	12294	0
536	48	1	1	10	0	1	0	0	0	0	10	10	1	0	0	tradeGovernment	12294	0
536	48	1	1	10	0	0	0	0	0	0	10	10	1	0	0	tradeGovernment	12294	0
537	48	1	1	10	0	1	1	0	0	0	10	10	1	0	0	tradeGovernment	12294	0
537	48	1	1	10	0	0	1	0	0	0	10	10	1	0	0	tradeGovernment	12294	0
538	48	1	1	6	0	1	0	0	0	0	6	6	1	0	0	tradeGovernment	12294	0
538	48	1	1	6	0	0	0	0	0	0	6	6	1	0	0	tradeGovernment	12294	0
539	48	1	1	6	0	1	0	1	0.166666666666667	0.138888888888889	6	6	1	0	0	tradeGovernment	12294	0
539	48	1	1	6	1	0	0	3	0.5	0.25	6	6	1	0	0	tradeGovernment	12294	0
540	48	1	0	10	0	1	0	0	0	0	10	0	0	1	0	tradeGovernment	12294	0
540	48	1	0	10	0	0	0	1	0.1	0.09	10	0	0	1	0	tradeGovernment	12294	0
541	48	1	0	5	0	1	1	0	0	0	5	0	0	1	0	tradeGovernment	12294	0
541	48	1	0	5	0	0	1	0	0	0	5	0	0	1	0	tradeGovernment	12294	0
542	48	1	0	5	0	1	0	0	0	0	5	0	0	1	0	tradeGovernment	12294	0
542	48	1	0	5	0	0	0	0	0	0	5	0	0	1	0	tradeGovernment	12294	0
543	48	1	0	6	0	1	0	0	0	0	6	0	0	1	0	tradeGovernment	12294	0
543	48	1	0	6	0	0	0	2	0.333333333333333	0.222222222222222	6	0	0	1	0	tradeGovernment	12294	0
544	48	1	1	4	0	1	0	0	0	0	4	4	1	0	0	tradeGovernment	12294	0
544	48	1	1	4	0	0	0	0	0	0	4	4	1	0	0	tradeGovernment	12294	0
545	48	1	0	10	0	1	0	2	0.2	0.16	10	0	0	1	0	tradeGovernment	12294	1
545	48	1	0	10	0	0	0	3	0.3	0.21	10	0	0	1	0	tradeGovernment	12294	1
546	48	1	0	10	0	1	1	0	0	0	10	0	0	1	0	tradeGovernment	12294	0
546	48	1	0	10	0	0	1	0	0	0	10	0	0	1	0	tradeGovernment	12294	0
547	48	1	0	7	0	1	1	0	0	0	7	0	0	1	0	tradeGovernment	12294	0
547	48	1	0	7	0	0	1	0	0	0	7	0	0	1	0	tradeGovernment	12294	0
548	48	1	0	3	0	1	1	2	0.666666666666667	0.222222222222222	3	0	0	1	0	tradeGovernment	12294	1
548	48	1	0	3	0	0	1	1	0.333333333333333	0.222222222222222	3	0	0	1	0	tradeGovernment	12294	1
549	48	1	1	10	0	1	0	0	0	0	10	10	1	0	0	tradeGovernment	12294	0
549	48	1	1	10	0	0	0	1	0.1	0.09	10	10	1	0	0	tradeGovernment	12294	0
550	48	1	1	10	0	1	1	0	0	0	10	10	1	0	0	tradeGovernment	12294	0
550	48	1	1	10	0	0	1	0	0	0	10	10	1	0	0	tradeGovernment	12294	0
551	48	1	1	7	0	1	1	0	0	0	7	7	1	0	0	tradeGovernment	12294	0
551	48	1	1	7	0	0	1	0	0	0	7	7	1	0	0	tradeGovernment	12294	0
552	48	1	1	2	0	1	1	0	0	0	2	2	1	0	0	tradeGovernment	12294	0
552	48	1	1	2	0	0	1	0	0	0	2	2	1	0	0	tradeGovernment	12294	0
553	36	0	1	3	0	1	0	1	0.333333333333333	0.222222222222222	3	2	0	0	1	agriculture	3172	0
553	36	0	1	3	1	0	0	2	0.666666666666667	0.222222222222222	3	2	0	0	1	agriculture	3172	0
554	36	0	1	7	0	1	0	0	0	0	7	6	0	0	1	agriculture	3172	0
554	36	0	1	7	0	0	0	1	0.142857142857143	0.122448979591837	7	6	0	0	1	agriculture	3172	0
555	36	0	0	8	0	1	1	2	0.25	0.1875	8	0	0	1	0	agriculture	3172	0
555	36	0	0	8	0	0	1	2	0.25	0.1875	8	0	0	1	0	agriculture	3172	0
556	36	0	1	10	0	1	0	0	0	0	10	6	0	0	1	agriculture	3172	0
556	36	0	1	10	0	0	0	4	0.4	0.24	10	6	0	0	1	agriculture	3172	0
557	36	0	0	10	0	1	0	4	0.4	0.24	10	5	0	0	1	agriculture	3172	1
557	36	0	0	10	0	0	0	5	0.5	0.25	10	5	0	0	1	agriculture	3172	1
558	36	0	0	10	0	1	1	3	0.3	0.21	10	6	0	0	1	agriculture	3172	1
558	36	0	0	10	0	0	1	1	0.1	0.09	10	6	0	0	1	agriculture	3172	0
559	36	0	1	10	0	1	0	3	0.3	0.21	10	5	0	0	1	agriculture	3172	1
559	36	0	1	10	1	0	0	3	0.3	0.21	10	5	0	0	1	agriculture	3172	1
560	38	0	1	10	0	1	0	2	0.2	0.16	10	4	0	0	1	agriculture	2583	0
560	38	0	1	10	0	0	0	4	0.4	0.24	10	4	0	0	1	agriculture	2583	0
561	38	0	1	10	1	1	0	5	0.5	0.25	10	10	1	0	0	agriculture	2583	1
561	38	0	1	10	1	0	0	6	0.6	0.24	10	10	1	0	0	agriculture	2583	1
562	38	0	0	10	0	1	1	6	0.6	0.24	10	0	0	1	0	agriculture	2583	1
562	38	0	0	10	0	0	1	3	0.3	0.21	10	0	0	1	0	agriculture	2583	1
563	38	0	0	10	0	1	1	4	0.4	0.24	10	3	0	0	1	agriculture	2583	0
563	38	0	0	10	0	0	1	4	0.4	0.24	10	3	0	0	1	agriculture	2583	0
564	38	0	1	5	1	1	1	5	1	0	5	3	0	0	1	agriculture	2583	1
564	38	0	1	5	0	0	1	4	0.8	0.16	5	3	0	0	1	agriculture	2583	1
565	38	0	1	5	0	1	0	1	0.2	0.16	5	4	0	0	1	agriculture	2583	0
565	38	0	1	5	0	0	0	2	0.4	0.24	5	4	0	0	1	agriculture	2583	0
566	38	0	1	3	0	1	0	0	0	0	3	2	0	0	1	agriculture	2583	0
566	38	0	1	3	1	0	0	1	0.333333333333333	0.222222222222222	3	2	0	0	1	agriculture	2583	0
567	24	0	0	10	1	1	0	2	0.2	0.16	10	5	0	0	1	agriculture	2975	0
567	24	0	0	10	1	0	0	4	0.4	0.24	10	5	0	0	1	agriculture	2975	0
568	24	0	1	10	0	1	1	1	0.1	0.09	10	8	0	0	1	agriculture	2975	0
568	24	0	1	10	0	0	1	1	0.1	0.09	10	8	0	0	1	agriculture	2975	0
569	24	0	1	10	1	1	0	4	0.4	0.24	10	7	0	0	1	agriculture	2975	1
569	24	0	1	10	1	0	0	5	0.5	0.25	10	7	0	0	1	agriculture	2975	1
570	24	0	1	10	0	1	0	1	0.1	0.09	10	4	0	0	1	agriculture	2975	1
570	24	0	1	10	0	0	0	3	0.3	0.21	10	4	0	0	1	agriculture	2975	0
571	24	0	1	9	0	1	0	2	0.222222222222222	0.172839506172839	9	1	0	0	1	agriculture	2975	0
571	24	0	1	9	0	0	0	3	0.333333333333333	0.222222222222222	9	1	0	0	1	agriculture	2975	0
572	24	0	1	8	0	1	1	1	0.125	0.109375	8	4	0	0	1	agriculture	2975	0
572	24	0	1	8	0	0	1	2	0.25	0.1875	8	4	0	0	1	agriculture	2975	0
573	20	0	1	6	1	1	1	3	0.5	0.25	6	5	0	0	1	agriculture	4907	0
573	20	0	1	6	0	0	1	4	0.666666666666667	0.222222222222222	6	5	0	0	1	agriculture	4907	0
574	20	0	0	2	0	1	1	0	0	0	2	0	0	1	0	agriculture	4907	0
574	20	0	0	2	0	0	1	0	0	0	2	0	0	1	0	agriculture	4907	0
575	20	0	0	2	1	1	0	2	1	0	2	1	0	0	1	agriculture	4907	1
575	20	0	0	2	0	0	0	1	0.5	0.25	2	1	0	0	1	agriculture	4907	1
576	20	0	0	6	0	1	0	2	0.333333333333333	0.222222222222222	6	3	0	0	1	agriculture	4907	1
576	20	0	0	6	0	0	0	4	0.666666666666667	0.222222222222222	6	3	0	0	1	agriculture	4907	1
577	20	0	1	7	0	1	1	4	0.571428571428571	0.244897959183673	7	4	0	0	1	agriculture	4907	0
577	20	0	1	7	0	0	1	2	0.285714285714286	0.204081632653061	7	4	0	0	1	agriculture	4907	0
578	20	0	1	7	0	1	1	0	0	0	7	1	0	0	1	agriculture	4907	0
578	20	0	1	7	0	0	1	0	0	0	7	1	0	0	1	agriculture	4907	0
579	20	0	1	10	1	1	0	3	0.3	0.21	10	5	0	0	1	agriculture	4907	0
579	20	0	1	10	1	0	0	3	0.3	0.21	10	5	0	0	1	agriculture	4907	0
580	20	0	1	10	0	1	1	1	0.1	0.09	10	4	0	0	1	agriculture	4907	1
580	20	0	1	10	0	0	1	1	0.1	0.09	10	4	0	0	1	agriculture	4907	1
581	122	0	0	9	0	1	0	1	0.111111111111111	0.0987654320987654	9	1	0	0	1	agriculture	1938	0
581	122	0	0	9	0	0	0	3	0.333333333333333	0.222222222222222	9	1	0	0	1	agriculture	1938	1
582	122	0	1	10	0	1	1	6	0.6	0.24	10	9	0	0	1	agriculture	1938	0
582	122	0	1	10	1	0	1	6	0.6	0.24	10	9	0	0	1	agriculture	1938	0
583	122	0	1	10	1	1	1	7	0.7	0.21	10	10	1	0	0	agriculture	1938	1
583	122	0	1	10	1	0	1	6	0.6	0.24	10	10	1	0	0	agriculture	1938	1
584	122	0	1	10	0	1	0	7	0.7	0.21	10	10	1	0	0	agriculture	1938	1
584	122	0	1	10	0	0	0	7	0.7	0.21	10	10	1	0	0	agriculture	1938	1
585	122	0	0	10	0	1	1	4	0.4	0.24	10	0	0	1	0	agriculture	1938	1
585	122	0	0	10	0	0	1	2	0.2	0.16	10	0	0	1	0	agriculture	1938	0
586	122	0	0	10	1	1	1	5	0.5	0.25	10	0	0	1	0	agriculture	1938	0
586	122	0	0	10	1	0	1	6	0.6	0.24	10	0	0	1	0	agriculture	1938	0
587	30	0	1	2	1	1	1	1	0.5	0.25	2	1	0	0	1	agriculture	1832	0
587	30	0	1	2	1	0	1	2	1	0	2	1	0	0	1	agriculture	1832	1
588	30	0	0	4	1	1	1	2	0.5	0.25	4	2	0	0	1	agriculture	1832	1
588	30	0	0	4	0	0	1	1	0.25	0.1875	4	2	0	0	1	agriculture	1832	1
589	30	0	0	7	0	1	1	1	0.142857142857143	0.122448979591837	7	1	0	0	1	agriculture	1832	1
589	30	0	0	7	0	0	1	1	0.142857142857143	0.122448979591837	7	1	0	0	1	agriculture	1832	1
590	30	0	1	9	0	1	0	4	0.444444444444444	0.246913580246914	9	5	0	0	1	agriculture	1832	0
590	30	0	1	9	0	0	0	4	0.444444444444444	0.246913580246914	9	5	0	0	1	agriculture	1832	0
591	30	0	0	10	0	1	1	0	0	0	10	5	0	0	1	agriculture	1832	0
591	30	0	0	10	0	0	1	1	0.1	0.09	10	5	0	0	1	agriculture	1832	0
592	30	0	0	10	0	1	1	2	0.2	0.16	10	8	0	0	1	agriculture	1832	0
592	30	0	0	10	0	0	1	1	0.1	0.09	10	8	0	0	1	agriculture	1832	0
593	30	0	0	10	0	1	1	5	0.5	0.25	10	4	0	0	1	agriculture	1832	1
593	30	0	0	10	0	0	1	5	0.5	0.25	10	4	0	0	1	agriculture	1832	1
594	32	0	1	10	0	1	0	1	0.1	0.09	10	6	0	0	1	agriculture	4006	0
594	32	0	1	10	1	0	0	2	0.2	0.16	10	6	0	0	1	agriculture	4006	0
